Driver,Lap,Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime
VET,1,2021-08-29 16:18:22.706,11812,164,3,81,False,1,car,0 days 00:01:22.464000,0 days 04:17:21.579000
VET,1,2021-08-29 16:18:22.946,12157,174,3,81,False,1,car,0 days 00:01:22.704000,0 days 04:17:21.819000
VET,1,2021-08-29 16:18:23.186,11429,180,4,65,True,1,car,0 days 00:01:22.944000,0 days 04:17:22.059000
VET,1,2021-08-29 16:18:23.426,10988,173,4,10,True,1,car,0 days 00:01:23.184000,0 days 04:17:22.299000
VET,1,2021-08-29 16:18:23.666,9878,166,4,4,True,1,car,0 days 00:01:23.424000,0 days 04:17:22.539000
VET,1,2021-08-29 16:18:23.906,9518,154,4,4,True,1,car,0 days 00:01:23.664000,0 days 04:17:22.779000
VET,1,2021-08-29 16:18:24.146,8896,145,4,5,True,1,car,0 days 00:01:23.904000,0 days 04:17:23.019000
VET,1,2021-08-29 16:18:24.386,9269,137,4,4,True,1,car,0 days 00:01:24.144000,0 days 04:17:23.259000
VET,1,2021-08-29 16:18:24.626,8384,124,3,4,True,1,car,0 days 00:01:24.384000,0 days 04:17:23.499000
VET,1,2021-08-29 16:18:24.866,7765,116,3,3,True,1,car,0 days 00:01:24.624000,0 days 04:17:23.739000
VET,1,2021-08-29 16:18:25.106,8080,103,3,0,True,1,car,0 days 00:01:24.864000,0 days 04:17:23.979000
VET,1,2021-08-29 16:18:25.346,7909,96,2,0,True,1,car,0 days 00:01:25.104000,0 days 04:17:24.219000
VET,1,2021-08-29 16:18:25.586,7379,90,2,0,True,1,car,0 days 00:01:25.344000,0 days 04:17:24.459000
VET,1,2021-08-29 16:18:25.826,7593,91,2,25,False,1,car,0 days 00:01:25.584000,0 days 04:17:24.699000
VET,1,2021-08-29 16:18:26.066,8297,95,2,39,False,1,car,0 days 00:01:25.824000,0 days 04:17:24.939000
VET,1,2021-08-29 16:18:26.306,8771,103,2,42,False,1,car,0 days 00:01:26.064000,0 days 04:17:25.179000
VET,1,2021-08-29 16:18:26.545,9441,108,2,49,False,1,car,0 days 00:01:26.303000,0 days 04:17:25.418000
VET,1,2021-08-29 16:18:26.785,10117,115,2,57,False,1,car,0 days 00:01:26.543000,0 days 04:17:25.658000
VET,1,2021-08-29 16:18:27.025,10995,124,2,61,False,1,car,0 days 00:01:26.783000,0 days 04:17:25.898000
VET,1,2021-08-29 16:18:27.265,9748,120,2,0,True,1,car,0 days 00:01:27.023000,0 days 04:17:26.138000
VET,1,2021-08-29 16:18:27.505,8590,112,2,0,True,1,car,0 days 00:01:27.263000,0 days 04:17:26.378000
VET,1,2021-08-29 16:18:27.745,8863,107,2,1,False,1,car,0 days 00:01:27.503000,0 days 04:17:26.618000
VET,1,2021-08-29 16:18:27.985,8329,101,2,1,True,1,car,0 days 00:01:27.743000,0 days 04:17:26.858000
VET,1,2021-08-29 16:18:28.225,7774,95,2,1,True,1,car,0 days 00:01:27.983000,0 days 04:17:27.098000
VET,1,2021-08-29 16:18:28.465,7390,91,2,1,True,1,car,0 days 00:01:28.223000,0 days 04:17:27.338000
VET,1,2021-08-29 16:18:28.666,6960,86,2,0,True,1,car,0 days 00:01:28.424000,0 days 04:17:27.539000
VET,1,2021-08-29 16:18:28.906,6660,81,2,1,True,1,car,0 days 00:01:28.664000,0 days 04:17:27.779000
VET,1,2021-08-29 16:18:29.146,6649,79,2,3,False,1,car,0 days 00:01:28.904000,0 days 04:17:28.019000
VET,1,2021-08-29 16:18:29.386,6843,79,2,21,False,1,car,0 days 00:01:29.144000,0 days 04:17:28.259000
VET,1,2021-08-29 16:18:29.666,6982,82,2,20,False,1,car,0 days 00:01:29.424000,0 days 04:17:28.539000
VET,1,2021-08-29 16:18:29.906,6994,83,2,20,False,1,car,0 days 00:01:29.664000,0 days 04:17:28.779000
VET,1,2021-08-29 16:18:30.146,6998,83,2,20,False,1,car,0 days 00:01:29.904000,0 days 04:17:29.019000
VET,1,2021-08-29 16:18:30.386,7085,84,2,18,False,1,car,0 days 00:01:30.144000,0 days 04:17:29.259000
VET,1,2021-08-29 16:18:30.626,7233,84,2,19,False,1,car,0 days 00:01:30.384000,0 days 04:17:29.499000
VET,1,2021-08-29 16:18:30.866,7326,86,2,21,False,1,car,0 days 00:01:30.624000,0 days 04:17:29.739000
VET,1,2021-08-29 16:18:31.106,7423,87,2,20,False,1,car,0 days 00:01:30.864000,0 days 04:17:29.979000
VET,1,2021-08-29 16:18:31.386,7332,88,2,17,False,1,car,0 days 00:01:31.144000,0 days 04:17:30.259000
VET,1,2021-08-29 16:18:31.626,7307,86,2,14,True,1,car,0 days 00:01:31.384000,0 days 04:17:30.499000
VET,1,2021-08-29 16:18:31.866,7104,85,2,13,True,1,car,0 days 00:01:31.624000,0 days 04:17:30.739000
VET,1,2021-08-29 16:18:32.106,6873,83,2,12,True,1,car,0 days 00:01:31.864000,0 days 04:17:30.979000
VET,1,2021-08-29 16:18:32.386,6880,82,2,12,True,1,car,0 days 00:01:32.144000,0 days 04:17:31.259000
VET,1,2021-08-29 16:18:32.626,6588,79,2,9,True,1,car,0 days 00:01:32.384000,0 days 04:17:31.499000
VET,1,2021-08-29 16:18:32.866,6273,77,2,0,True,1,car,0 days 00:01:32.624000,0 days 04:17:31.739000
VET,1,2021-08-29 16:18:33.106,7113,72,2,0,True,1,car,0 days 00:01:32.864000,0 days 04:17:31.979000
VET,1,2021-08-29 16:18:33.345,7113,69,1,0,True,1,car,0 days 00:01:33.103000,0 days 04:17:32.218000
VET,1,2021-08-29 16:18:33.585,7002,66,1,5,False,1,car,0 days 00:01:33.343000,0 days 04:17:32.458000
VET,1,2021-08-29 16:18:33.825,6733,64,1,8,False,1,car,0 days 00:01:33.583000,0 days 04:17:32.698000
VET,1,2021-08-29 16:18:34.065,6604,63,1,9,False,1,car,0 days 00:01:33.823000,0 days 04:17:32.938000
VET,1,2021-08-29 16:18:34.305,6429,61,1,8,True,1,car,0 days 00:01:34.063000,0 days 04:17:33.178000
VET,1,2021-08-29 16:18:34.545,6150,60,1,8,True,1,car,0 days 00:01:34.303000,0 days 04:17:33.418000
VET,1,2021-08-29 16:18:34.785,6135,58,1,0,True,1,car,0 days 00:01:34.543000,0 days 04:17:33.658000
VET,1,2021-08-29 16:18:35.025,5808,56,1,1,True,1,car,0 days 00:01:34.783000,0 days 04:17:33.898000
VET,1,2021-08-29 16:18:35.226,5797,54,1,6,False,1,car,0 days 00:01:34.984000,0 days 04:17:34.099000
VET,1,2021-08-29 16:18:35.466,5802,54,1,12,False,1,car,0 days 00:01:35.224000,0 days 04:17:34.339000
VET,1,2021-08-29 16:18:35.706,5840,54,1,15,False,1,car,0 days 00:01:35.464000,0 days 04:17:34.579000
VET,1,2021-08-29 16:18:35.946,5950,55,1,16,False,1,car,0 days 00:01:35.704000,0 days 04:17:34.819000
VET,1,2021-08-29 16:18:36.186,6024,56,1,17,False,1,car,0 days 00:01:35.944000,0 days 04:17:35.059000
VET,1,2021-08-29 16:18:36.426,6386,59,1,18,False,1,car,0 days 00:01:36.184000,0 days 04:17:35.299000
VET,1,2021-08-29 16:18:36.666,6712,61,1,20,False,1,car,0 days 00:01:36.424000,0 days 04:17:35.539000
VET,1,2021-08-29 16:18:36.906,6852,66,1,20,False,1,car,0 days 00:01:36.664000,0 days 04:17:35.779000
VET,1,2021-08-29 16:18:37.146,7446,69,1,21,False,1,car,0 days 00:01:36.904000,0 days 04:17:36.019000
VET,1,2021-08-29 16:18:37.386,7792,70,1,21,False,1,car,0 days 00:01:37.144000,0 days 04:17:36.259000
VET,1,2021-08-29 16:18:37.626,8028,74,1,22,False,1,car,0 days 00:01:37.384000,0 days 04:17:36.499000
VET,1,2021-08-29 16:18:37.866,8210,76,1,23,False,1,car,0 days 00:01:37.624000,0 days 04:17:36.739000
VET,1,2021-08-29 16:18:38.106,7642,79,1,23,False,1,car,0 days 00:01:37.864000,0 days 04:17:36.979000
VET,1,2021-08-29 16:18:38.346,6783,79,2,15,False,1,car,0 days 00:01:38.104000,0 days 04:17:37.219000
VET,1,2021-08-29 16:18:38.586,6568,79,2,15,False,1,car,0 days 00:01:38.344000,0 days 04:17:37.459000
VET,1,2021-08-29 16:18:38.826,6641,79,2,15,False,1,car,0 days 00:01:38.584000,0 days 04:17:37.699000
VET,1,2021-08-29 16:18:39.066,6623,79,2,15,False,1,car,0 days 00:01:38.824000,0 days 04:17:37.939000
VET,1,2021-08-29 16:18:39.346,6785,81,2,19,False,1,car,0 days 00:01:39.104000,0 days 04:17:38.219000
VET,1,2021-08-29 16:18:39.586,6898,82,2,19,False,1,car,0 days 00:01:39.344000,0 days 04:17:38.459000
VET,1,2021-08-29 16:18:39.826,6953,83,2,19,False,1,car,0 days 00:01:39.584000,0 days 04:17:38.699000
VET,1,2021-08-29 16:18:40.065,6956,83,2,17,False,1,car,0 days 00:01:39.823000,0 days 04:17:38.938000
VET,1,2021-08-29 16:18:40.305,7067,84,2,18,False,1,car,0 days 00:01:40.063000,0 days 04:17:39.178000
VET,1,2021-08-29 16:18:40.545,7123,85,2,18,False,1,car,0 days 00:01:40.303000,0 days 04:17:39.418000
VET,1,2021-08-29 16:18:40.785,7153,85,2,16,False,1,car,0 days 00:01:40.543000,0 days 04:17:39.658000
VET,1,2021-08-29 16:18:41.025,7202,85,2,17,False,1,car,0 days 00:01:40.783000,0 days 04:17:39.898000
VET,1,2021-08-29 16:18:41.265,7214,86,2,18,False,1,car,0 days 00:01:41.023000,0 days 04:17:40.138000
VET,1,2021-08-29 16:18:41.505,7162,87,2,18,True,1,car,0 days 00:01:41.263000,0 days 04:17:40.378000
VET,1,2021-08-29 16:18:41.706,6953,85,2,9,True,1,car,0 days 00:01:41.464000,0 days 04:17:40.579000
VET,1,2021-08-29 16:18:41.946,6927,84,2,10,True,1,car,0 days 00:01:41.704000,0 days 04:17:40.819000
VET,1,2021-08-29 16:18:42.186,6948,82,2,12,False,1,car,0 days 00:01:41.944000,0 days 04:17:41.059000
VET,1,2021-08-29 16:18:42.426,6910,82,2,16,False,1,car,0 days 00:01:42.184000,0 days 04:17:41.299000
VET,1,2021-08-29 16:18:42.666,6854,83,2,16,False,1,car,0 days 00:01:42.424000,0 days 04:17:41.539000
VET,1,2021-08-29 16:18:42.906,6893,83,2,17,False,1,car,0 days 00:01:42.664000,0 days 04:17:41.779000
VET,1,2021-08-29 16:18:43.146,7021,83,2,18,False,1,car,0 days 00:01:42.904000,0 days 04:17:42.019000
VET,1,2021-08-29 16:18:43.386,7070,83,2,18,False,1,car,0 days 00:01:43.144000,0 days 04:17:42.259000
VET,1,2021-08-29 16:18:43.626,7048,84,2,18,False,1,car,0 days 00:01:43.384000,0 days 04:17:42.499000
VET,1,2021-08-29 16:18:43.866,7077,83,2,18,False,1,car,0 days 00:01:43.624000,0 days 04:17:42.739000
VET,1,2021-08-29 16:18:44.106,7251,85,2,18,False,1,car,0 days 00:01:43.864000,0 days 04:17:42.979000
VET,1,2021-08-29 16:18:44.346,7169,85,2,19,False,1,car,0 days 00:01:44.104000,0 days 04:17:43.219000
VET,1,2021-08-29 16:18:44.586,7169,86,2,19,False,1,car,0 days 00:01:44.344000,0 days 04:17:43.459000
VET,1,2021-08-29 16:18:44.826,7428,88,2,20,False,1,car,0 days 00:01:44.584000,0 days 04:17:43.699000
VET,1,2021-08-29 16:18:45.066,7490,89,2,20,False,1,car,0 days 00:01:44.824000,0 days 04:17:43.939000
VET,1,2021-08-29 16:18:45.306,7610,90,2,21,False,1,car,0 days 00:01:45.064000,0 days 04:17:44.179000
VET,1,2021-08-29 16:18:45.546,7857,92,2,23,True,1,car,0 days 00:01:45.304000,0 days 04:17:44.419000
VET,1,2021-08-29 16:18:45.786,8167,94,2,29,False,1,car,0 days 00:01:45.544000,0 days 04:17:44.659000
VET,1,2021-08-29 16:18:46.026,8307,101,2,29,False,1,car,0 days 00:01:45.784000,0 days 04:17:44.899000
VET,1,2021-08-29 16:18:46.266,9987,106,2,52,False,1,car,0 days 00:01:46.024000,0 days 04:17:45.139000
VET,1,2021-08-29 16:18:46.506,11107,113,2,49,False,1,car,0 days 00:01:46.264000,0 days 04:17:45.379000
VET,1,2021-08-29 16:18:46.785,12016,118,2,60,False,1,car,0 days 00:01:46.543000,0 days 04:17:45.658000
VET,1,2021-08-29 16:18:47.025,11892,124,2,57,False,1,car,0 days 00:01:46.783000,0 days 04:17:45.898000
VET,1,2021-08-29 16:18:47.265,11070,134,2,64,False,1,car,0 days 00:01:47.023000,0 days 04:17:46.138000
VET,1,2021-08-29 16:18:47.505,10081,144,3,67,False,1,car,0 days 00:01:47.263000,0 days 04:17:46.378000
VET,1,2021-08-29 16:18:47.745,10755,151,3,72,False,1,car,0 days 00:01:47.503000,0 days 04:17:46.618000
VET,1,2021-08-29 16:18:47.985,11342,157,3,74,False,1,car,0 days 00:01:47.743000,0 days 04:17:46.858000
VET,1,2021-08-29 16:18:48.225,11099,161,3,35,True,1,car,0 days 00:01:47.983000,0 days 04:17:47.098000
VET,1,2021-08-29 16:18:48.426,10515,155,3,5,True,1,car,0 days 00:01:48.184000,0 days 04:17:47.299000
VET,1,2021-08-29 16:18:48.666,9952,151,3,3,True,1,car,0 days 00:01:48.424000,0 days 04:17:47.539000
VET,1,2021-08-29 16:18:48.906,9747,135,3,2,True,1,car,0 days 00:01:48.664000,0 days 04:17:47.779000
VET,1,2021-08-29 16:18:49.146,8883,126,3,1,True,1,car,0 days 00:01:48.904000,0 days 04:17:48.019000
VET,1,2021-08-29 16:18:49.386,9684,119,3,0,True,1,car,0 days 00:01:49.144000,0 days 04:17:48.259000
VET,1,2021-08-29 16:18:49.626,8640,106,2,0,True,1,car,0 days 00:01:49.384000,0 days 04:17:48.499000
VET,1,2021-08-29 16:18:49.866,8858,103,2,29,False,1,car,0 days 00:01:49.624000,0 days 04:17:48.739000
VET,1,2021-08-29 16:18:50.106,9221,109,2,40,False,1,car,0 days 00:01:49.864000,0 days 04:17:48.979000
VET,1,2021-08-29 16:18:50.346,9901,114,2,45,False,1,car,0 days 00:01:50.104000,0 days 04:17:49.219000
VET,1,2021-08-29 16:18:50.626,10647,123,2,50,False,1,car,0 days 00:01:50.384000,0 days 04:17:49.499000
VET,1,2021-08-29 16:18:50.866,11249,129,2,57,False,1,car,0 days 00:01:50.624000,0 days 04:17:49.739000
VET,1,2021-08-29 16:18:51.106,10762,138,2,63,False,1,car,0 days 00:01:50.864000,0 days 04:17:49.979000
VET,1,2021-08-29 16:18:51.386,10498,142,3,73,False,1,car,0 days 00:01:51.144000,0 days 04:17:50.259000
VET,1,2021-08-29 16:18:51.626,11019,156,3,76,False,1,car,0 days 00:01:51.384000,0 days 04:17:50.499000
VET,1,2021-08-29 16:18:51.866,11811,164,3,96,False,1,car,0 days 00:01:51.624000,0 days 04:17:50.739000
VET,1,2021-08-29 16:18:52.106,10672,175,4,99,False,1,car,0 days 00:01:51.864000,0 days 04:17:50.979000
VET,1,2021-08-29 16:18:52.346,11378,182,4,99,False,1,car,0 days 00:01:52.104000,0 days 04:17:51.219000
VET,1,2021-08-29 16:18:52.586,11576,189,4,99,False,1,car,0 days 00:01:52.344000,0 days 04:17:51.459000
VET,1,2021-08-29 16:18:52.826,10596,198,4,99,False,1,car,0 days 00:01:52.584000,0 days 04:17:51.699000
VET,1,2021-08-29 16:18:53.066,10111,189,5,15,True,1,car,0 days 00:01:52.824000,0 days 04:17:51.939000
VET,1,2021-08-29 16:18:53.306,9178,175,5,8,True,1,car,0 days 00:01:53.064000,0 days 04:17:52.179000
VET,1,2021-08-29 16:18:53.545,8747,166,5,6,True,1,car,0 days 00:01:53.303000,0 days 04:17:52.418000
VET,1,2021-08-29 16:18:53.785,9415,162,5,0,True,1,car,0 days 00:01:53.543000,0 days 04:17:52.658000
VET,1,2021-08-29 16:18:54.025,8567,146,4,0,True,1,car,0 days 00:01:53.783000,0 days 04:17:52.898000
VET,1,2021-08-29 16:18:54.265,8623,138,4,0,True,1,car,0 days 00:01:54.023000,0 days 04:17:53.138000
VET,1,2021-08-29 16:18:54.505,8585,128,3,0,True,1,car,0 days 00:01:54.263000,0 days 04:17:53.378000
VET,1,2021-08-29 16:18:54.745,8930,130,3,36,False,1,car,0 days 00:01:54.503000,0 days 04:17:53.618000
VET,1,2021-08-29 16:18:54.946,9262,134,3,41,False,1,car,0 days 00:01:54.704000,0 days 04:17:53.819000
VET,1,2021-08-29 16:18:55.186,9534,138,3,46,False,1,car,0 days 00:01:54.944000,0 days 04:17:54.059000
VET,1,2021-08-29 16:18:55.426,9674,145,3,46,False,1,car,0 days 00:01:55.184000,0 days 04:17:54.299000
VET,1,2021-08-29 16:18:55.666,10366,150,3,55,False,1,car,0 days 00:01:55.424000,0 days 04:17:54.539000
VET,1,2021-08-29 16:18:55.906,10243,147,3,34,True,1,car,0 days 00:01:55.664000,0 days 04:17:54.779000
VET,1,2021-08-29 16:18:56.146,9451,141,3,6,True,1,car,0 days 00:01:55.904000,0 days 04:17:55.019000
VET,1,2021-08-29 16:18:56.386,9126,134,3,5,True,1,car,0 days 00:01:56.144000,0 days 04:17:55.259000
VET,1,2021-08-29 16:18:56.626,8271,124,3,7,True,1,car,0 days 00:01:56.384000,0 days 04:17:55.499000
VET,1,2021-08-29 16:18:56.866,8239,121,3,9,True,1,car,0 days 00:01:56.624000,0 days 04:17:55.739000
VET,1,2021-08-29 16:18:57.106,8239,117,3,9,True,1,car,0 days 00:01:56.864000,0 days 04:17:55.979000
VET,1,2021-08-29 16:18:57.346,8041,115,3,17,True,1,car,0 days 00:01:57.104000,0 days 04:17:56.219000
VET,1,2021-08-29 16:18:57.586,7987,115,3,20,False,1,car,0 days 00:01:57.344000,0 days 04:17:56.459000
VET,1,2021-08-29 16:18:57.826,8075,116,3,23,False,1,car,0 days 00:01:57.584000,0 days 04:17:56.699000
VET,1,2021-08-29 16:18:58.066,8079,116,3,23,False,1,car,0 days 00:01:57.824000,0 days 04:17:56.939000
VET,1,2021-08-29 16:18:58.306,8108,116,3,22,False,1,car,0 days 00:01:58.064000,0 days 04:17:57.179000
VET,1,2021-08-29 16:18:58.546,8165,116,3,22,False,1,car,0 days 00:01:58.304000,0 days 04:17:57.419000
VET,1,2021-08-29 16:18:58.786,8211,117,3,25,False,1,car,0 days 00:01:58.544000,0 days 04:17:57.659000
VET,1,2021-08-29 16:18:59.026,8246,120,3,25,False,1,car,0 days 00:01:58.784000,0 days 04:17:57.899000
VET,1,2021-08-29 16:18:59.266,8325,121,3,23,False,1,car,0 days 00:01:59.024000,0 days 04:17:58.139000
VET,1,2021-08-29 16:18:59.506,8429,123,3,25,False,1,car,0 days 00:01:59.264000,0 days 04:17:58.379000
VET,1,2021-08-29 16:18:59.746,8499,123,3,21,False,1,car,0 days 00:01:59.504000,0 days 04:17:58.619000
VET,1,2021-08-29 16:18:59.986,8485,123,3,18,False,1,car,0 days 00:01:59.744000,0 days 04:17:58.859000
VET,1,2021-08-29 16:19:00.225,8435,122,3,19,False,1,car,0 days 00:01:59.983000,0 days 04:17:59.098000
VET,1,2021-08-29 16:19:00.505,8461,122,3,20,False,1,car,0 days 00:02:00.263000,0 days 04:17:59.378000
VET,1,2021-08-29 16:19:00.745,8536,122,3,23,False,1,car,0 days 00:02:00.503000,0 days 04:17:59.618000
VET,1,2021-08-29 16:19:00.985,8592,123,3,27,False,1,car,0 days 00:02:00.743000,0 days 04:17:59.858000
VET,1,2021-08-29 16:19:01.225,8737,126,3,27,False,1,car,0 days 00:02:00.983000,0 days 04:18:00.098000
VET,1,2021-08-29 16:19:01.466,8797,127,3,26,False,1,car,0 days 00:02:01.224000,0 days 04:18:00.339000
VET,1,2021-08-29 16:19:01.706,8839,129,3,22,False,1,car,0 days 00:02:01.464000,0 days 04:18:00.579000
VET,1,2021-08-29 16:19:01.946,8746,127,3,16,False,1,car,0 days 00:02:01.704000,0 days 04:18:00.819000
VET,1,2021-08-29 16:19:02.186,8663,126,3,12,False,1,car,0 days 00:02:01.944000,0 days 04:18:01.059000
VET,1,2021-08-29 16:19:02.426,8572,124,3,13,False,1,car,0 days 00:02:02.184000,0 days 04:18:01.299000
VET,1,2021-08-29 16:19:02.666,8497,123,3,17,False,1,car,0 days 00:02:02.424000,0 days 04:18:01.539000
VET,1,2021-08-29 16:19:02.906,8497,123,3,19,False,1,car,0 days 00:02:02.664000,0 days 04:18:01.779000
VET,1,2021-08-29 16:19:03.146,8457,123,3,17,False,1,car,0 days 00:02:02.904000,0 days 04:18:02.019000
VET,1,2021-08-29 16:19:03.386,8443,122,3,15,True,1,car,0 days 00:02:03.144000,0 days 04:18:02.259000
VET,1,2021-08-29 16:19:03.626,8344,122,3,15,True,1,car,0 days 00:02:03.384000,0 days 04:18:02.499000
VET,1,2021-08-29 16:19:03.866,8337,121,3,15,False,1,car,0 days 00:02:03.624000,0 days 04:18:02.739000
VET,1,2021-08-29 16:19:04.106,8272,121,3,16,False,1,car,0 days 00:02:03.864000,0 days 04:18:02.979000
VET,1,2021-08-29 16:19:04.346,8282,121,3,16,False,1,car,0 days 00:02:04.104000,0 days 04:18:03.219000
VET,1,2021-08-29 16:19:04.586,8269,120,3,17,False,1,car,0 days 00:02:04.344000,0 days 04:18:03.459000
VET,1,2021-08-29 16:19:04.826,8318,120,3,18,False,1,car,0 days 00:02:04.584000,0 days 04:18:03.699000
VET,1,2021-08-29 16:19:05.066,8315,121,3,19,False,1,car,0 days 00:02:04.824000,0 days 04:18:03.939000
VET,1,2021-08-29 16:19:05.306,8343,121,3,20,False,1,car,0 days 00:02:05.064000,0 days 04:18:04.179000
VET,1,2021-08-29 16:19:05.546,8312,121,3,19,False,1,car,0 days 00:02:05.304000,0 days 04:18:04.419000
VET,1,2021-08-29 16:19:05.786,8022,119,3,4,True,1,car,0 days 00:02:05.544000,0 days 04:18:04.659000
VET,1,2021-08-29 16:19:06.026,7746,114,3,0,True,1,car,0 days 00:02:05.784000,0 days 04:18:04.899000
VET,1,2021-08-29 16:19:06.266,7513,111,3,0,True,1,car,0 days 00:02:06.024000,0 days 04:18:05.139000
VET,1,2021-08-29 16:19:06.506,8781,107,3,0,True,1,car,0 days 00:02:06.264000,0 days 04:18:05.379000
VET,1,2021-08-29 16:19:06.745,8478,104,2,0,True,1,car,0 days 00:02:06.503000,0 days 04:18:05.618000
VET,1,2021-08-29 16:19:06.985,8328,101,2,12,True,1,car,0 days 00:02:06.743000,0 days 04:18:05.858000
VET,1,2021-08-29 16:19:07.225,8146,98,2,15,True,1,car,0 days 00:02:06.983000,0 days 04:18:06.098000
VET,1,2021-08-29 16:19:07.465,7926,97,2,12,True,1,car,0 days 00:02:07.223000,0 days 04:18:06.338000
VET,1,2021-08-29 16:19:07.705,8479,98,2,26,False,1,car,0 days 00:02:07.463000,0 days 04:18:06.578000
VET,1,2021-08-29 16:19:07.945,8650,100,2,26,False,1,car,0 days 00:02:07.703000,0 days 04:18:06.818000
VET,1,2021-08-29 16:19:08.146,8814,104,2,34,False,1,car,0 days 00:02:07.904000,0 days 04:18:07.019000
VET,1,2021-08-29 16:19:08.386,9158,107,2,40,False,1,car,0 days 00:02:08.144000,0 days 04:18:07.259000
VET,1,2021-08-29 16:19:08.626,9857,109,2,48,False,1,car,0 days 00:02:08.384000,0 days 04:18:07.499000
VET,1,2021-08-29 16:19:08.866,10473,120,2,54,False,1,car,0 days 00:02:08.624000,0 days 04:18:07.739000
VET,1,2021-08-29 16:19:09.106,11000,129,2,56,False,1,car,0 days 00:02:08.864000,0 days 04:18:07.979000
VET,1,2021-08-29 16:19:09.346,9880,136,2,61,False,1,car,0 days 00:02:09.104000,0 days 04:18:08.219000
VET,1,2021-08-29 16:19:09.586,10311,143,3,69,False,1,car,0 days 00:02:09.344000,0 days 04:18:08.459000
VET,1,2021-08-29 16:19:09.826,10877,152,3,71,False,1,car,0 days 00:02:09.584000,0 days 04:18:08.699000
VET,1,2021-08-29 16:19:10.066,11659,159,3,83,False,1,car,0 days 00:02:09.824000,0 days 04:18:08.939000
VET,1,2021-08-29 16:19:10.306,13339,168,3,99,False,1,car,0 days 00:02:10.064000,0 days 04:18:09.179000
VET,1,2021-08-29 16:19:10.546,11659,172,4,99,False,1,car,0 days 00:02:10.304000,0 days 04:18:09.419000
VET,1,2021-08-29 16:19:10.786,11404,183,4,100,False,1,car,0 days 00:02:10.544000,0 days 04:18:09.659000
VET,1,2021-08-29 16:19:11.026,11358,190,4,51,False,1,car,0 days 00:02:10.784000,0 days 04:18:09.899000
VET,1,2021-08-29 16:19:11.266,11052,186,4,10,True,1,car,0 days 00:02:11.024000,0 days 04:18:10.139000
VET,1,2021-08-29 16:19:11.506,10738,176,4,9,True,1,car,0 days 00:02:11.264000,0 days 04:18:10.379000
VET,1,2021-08-29 16:19:11.746,10147,168,4,9,True,1,car,0 days 00:02:11.504000,0 days 04:18:10.619000
VET,1,2021-08-29 16:19:11.986,9502,161,4,7,True,1,car,0 days 00:02:11.744000,0 days 04:18:10.859000
VET,1,2021-08-29 16:19:12.226,8904,149,4,6,True,1,car,0 days 00:02:11.984000,0 days 04:18:11.099000
VET,1,2021-08-29 16:19:12.506,9128,138,4,0,True,1,car,0 days 00:02:12.264000,0 days 04:18:11.379000
VET,1,2021-08-29 16:19:12.746,8927,131,3,0,True,1,car,0 days 00:02:12.504000,0 days 04:18:11.619000
VET,1,2021-08-29 16:19:12.986,8654,125,3,21,True,1,car,0 days 00:02:12.744000,0 days 04:18:11.859000
VET,1,2021-08-29 16:19:13.226,8987,128,3,44,False,1,car,0 days 00:02:12.984000,0 days 04:18:12.099000
VET,1,2021-08-29 16:19:13.465,9370,132,3,53,False,1,car,0 days 00:02:13.223000,0 days 04:18:12.338000
VET,1,2021-08-29 16:19:13.705,9761,138,3,55,False,1,car,0 days 00:02:13.463000,0 days 04:18:12.578000
VET,1,2021-08-29 16:19:13.945,10253,145,3,57,False,1,car,0 days 00:02:13.703000,0 days 04:18:12.818000
VET,1,2021-08-29 16:19:14.185,10723,151,3,62,False,1,car,0 days 00:02:13.943000,0 days 04:18:13.058000
VET,1,2021-08-29 16:19:14.425,10449,153,3,17,True,1,car,0 days 00:02:14.183000,0 days 04:18:13.298000
VET,1,2021-08-29 16:19:14.626,9924,150,3,1,True,1,car,0 days 00:02:14.384000,0 days 04:18:13.499000
VET,1,2021-08-29 16:19:14.866,9089,136,3,1,True,1,car,0 days 00:02:14.624000,0 days 04:18:13.739000
VET,1,2021-08-29 16:19:15.106,8699,129,3,1,True,1,car,0 days 00:02:14.864000,0 days 04:18:13.979000
VET,1,2021-08-29 16:19:15.346,8084,120,3,0,True,1,car,0 days 00:02:15.104000,0 days 04:18:14.219000
VET,1,2021-08-29 16:19:15.586,7629,120,3,0,True,1,car,0 days 00:02:15.344000,0 days 04:18:14.459000
VET,1,2021-08-29 16:19:15.826,7377,104,3,0,True,1,car,0 days 00:02:15.584000,0 days 04:18:14.699000
VET,1,2021-08-29 16:19:16.066,8166,104,2,0,True,1,car,0 days 00:02:15.824000,0 days 04:18:14.939000
VET,1,2021-08-29 16:19:16.306,7974,98,2,10,False,1,car,0 days 00:02:16.064000,0 days 04:18:15.179000
VET,1,2021-08-29 16:19:16.546,7973,95,2,20,False,1,car,0 days 00:02:16.304000,0 days 04:18:15.419000
VET,1,2021-08-29 16:19:16.786,7967,95,2,16,False,1,car,0 days 00:02:16.544000,0 days 04:18:15.659000
VET,1,2021-08-29 16:19:17.026,7861,94,2,16,False,1,car,0 days 00:02:16.784000,0 days 04:18:15.899000
VET,1,2021-08-29 16:19:17.266,7797,93,2,16,False,1,car,0 days 00:02:17.024000,0 days 04:18:16.139000
